      major : 1
      minor : 4
05.12.2019 16:58:49.833 [http-bio-8888-exec-3] DEBUG  o.h.e.j.e.i.JdbcEnvironmentInitiator - JDBC version : 4.1
05.12.2019 16:58:49.845 [http-bio-8888-exec-3] INFO   o.h.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
05.12.2019 16:58:49.868 [http-bio-8888-exec-3] DEBUG  o.h.e.j.c.i.StandardRefCursorSupport - Unexpected error trying to gauge level of JDBC REF_CURSOR support : null
05.12.2019 16:58:49.895 [http-bio-8888-exec-3] DEBUG  o.h.e.j.e.s.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
05.12.2019 16:58:49.911 [http-bio-8888-exec-3] INFO   o.h.e.b.i.EnversServiceImpl - Envers integration enabled? : true
05.12.2019 16:58:49.912 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration org.hibernate.envers.internal.entities.RevisionTypeType -> org.hibernate.type.CustomType@10db3d35
05.12.2019 16:58:49.929 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
05.12.2019 16:58:49.929 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
05.12.2019 16:58:49.930 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
05.12.2019 16:58:49.930 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
05.12.2019 16:58:49.930 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
05.12.2019 16:58:49.931 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
05.12.2019 16:58:49.932 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
05.12.2019 16:58:49.933 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
05.12.2019 16:58:49.934 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
05.12.2019 16:58:49.934 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
05.12.2019 16:58:49.934 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
05.12.2019 16:58:49.935 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
05.12.2019 16:58:49.935 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
05.12.2019 16:58:49.936 [http-bio-8888-exec-3] DEBUG  o.h.i.f.i.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
05.12.2019 16:58:49.964 [http-bio-8888-exec-3] DEBUG  o.h.b.m.r.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
05.12.2019 16:58:49.988 [http-bio-8888-exec-3] DEBUG  o.h.c.AnnotationBinder - Binding entity from annotated class: myApp.model.BooksEntity
05.12.2019 16:58:50.010 [http-bio-8888-exec-3] DEBUG  o.h.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
